button,category,movie_name,card_title,price,sold_date
Sold Archive,toys,STAR WARS: RETURN OF THE JEDI (1983),Vintage Toys and Collectibles Live Auction - London - 2019 Boba Fett ROTJ Tri-Logo 70B,"£2,812","Sold on 20 Nov, 2019"
Sold Archive,toys,"MARTIAN, THE (2015)",Ridley Scott Signed Ares 3 Replica Helmet,"£1,995","Sold on 16 Aug, 2018"
Sold Archive,toys,STAR WARS: A NEW HOPE (1977),Don Post Deluxe Stormtrooper Statue,,
Sold Archive,toys,MARVEL COMICS,"Giant-Size X-Men No. 1, Captain America No. 117, and Amazing Spider-Man No. 101 with 16 Silver and Bronze Age Comic Books [Qty. 19]","$2,500","Sold on 30 May, 2023"
Sold Archive,toys,STAR WARS: A NEW HOPE (1977),Vintage Toys and Collectibles Live Auction - London - 2019 3-Position Laser Rifle (ESB Sticker),£593,"Sold on 22 Nov, 2019"
Sold Archive,toys,STAR WARS TOYS,"Vintage Toys & Collectibles Live Auction - LA 2019 Takara 7"" C-3PO AFA 70",$615,"Sold on 1 Feb, 2019"
Sold Archive,props,BACK TO THE FUTURE PART II (1989),Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 41 - Marty McFly's (Michael J. Fox) Hoverboard,"$106,250","Sold on 24 May, 2022"
Add to cart,props,"TUXEDO, THE (2002)",Jimmy Tong's (Jackie Chan) Stung Klineholtz Rifle,$595,
Add to cart,props,BETTER CALL SAUL (2015-2022),Nacho Varga (as played by Michael Mando) Money Bag,$795,
Add to cart,props,FRIGHT NIGHT (2011),Jerry's (Colin Farrell) SFX Stab Torso Rig,$495,
Add to cart,props,"BREAKING BAD (T.V. SERIES, 2008-2013)",Assorted Glass Pipes,$895,
Add to cart,props,JUPITER ASCENDING (2015),Caine Wise's (Channing Tatum) Mauler Gun,"$6,545",
Add to cart,props,HOUSE II: THE SECOND STORY (1987),Aztec Warrior's Ritual Mask,$695,
Add to cart,props,WALK HARD: THE DEWEY COX STORY (2007),Aviator Sunglasses,$495,
Add to cart,props,L.A. CONFIDENTIAL (1997),Mickey Cohen Newspaper,$695,
Add to cart,props,ROBIN HOOD (2018),Sword and Sheath,£595,
Add to cart,props,"INTERVIEW, THE (2014)",Aaron's (Seth Rogen) SFX Arm with Dangling Finger,$995,
Add to cart,props,"KING'S MAN, THE (2021)",The Shepherd's (Matthew Goode) Luger LP08 and Mill's Bomb Hand Grenade with Gavrilo Princip's Canteen,$895,
Add to cart,props,HEROES (2006-2010),Claire Bennet's (Hayden Panettiere) SFX Arm with Blood Tube,$795,
Add to cart,props,BLUR,The Magic Whip Tour Ice Cream Van,"£12,000",
Add to cart,props,THUNDERBIRDS (2004),Thunderbird 1 Panel,£495,
Add to cart,props,WHO FRAMED ROGER RABBIT (1988),Folder of Set Dressing,"£1,745",
Add to cart,props,"NATURAL, THE (1984)",Framed Roy Hobbs (Robert Redford) Baseball Card,£595,
Add to cart,props,"LIFE AQUATIC WITH STEVE ZISSOU, THE (2004)",Renzo Pietro's (Pawel Wdowczak) Dive Watch,"$1,075",
Add to cart,props,X2: X-MEN UNITED (2003),White House Chandelier,£495,
Sold Archive,props,BACK TO THE FUTURE PART II (1989),Entertainment Memorabilia Live Auction - London - 2021 Michael J. Fox-autographed Marty McFly Lenticular Mattel Hoverboard,"£375,000","Sold on 25 Oct, 2021"
Add to cart,props,VALKYRIE (2008),Valkyrie Mission Plans Folder,$995,
Sold Archive,props,STAR WARS: REVENGE OF THE SITH (2005),Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #396 - Obi-Wan Kenobi's (Ewan McGregor) Bladed Dueling Lightsaber,"$118,750","Sold on 30 May, 2023"
Add to cart,props,JUMPER (2008),Paladin Stun Rod,"$1,965",
Add to cart,props,"AVENGERS, THE (1998)",Miniature Post Box,£495,
Add to cart,props,ASSASSIN'S CREED (2016),Moussa's (Michael Kenneth Williams) Stunt Wristblade Mounts,£495,
Add to cart,props,PRIEST (2011),Vampire Appliance on Bust,$845,
Add to cart,props,BETTER CALL SAUL (2015-2022),Chief Court Clerk Accessories,$995,
Sold Archive,props,STAR WARS: REVENGE OF THE SITH (2005),Entertainment Memorabilia Live Auction - London - 2019 Mace Windu's (Samuel L. Jackson) Lightsaber,"£84,000","Sold on 9 Sep, 2019"
Add to cart,props,POLTERGEIST (1982),Corpse Components,"$1,995",
Add to cart,props,TAXI (2004),ID Props and Continuity Binder,$795,
Add to cart,props,WAR FOR THE PLANET OF THE APES (2017),Wood Spear with Serrated Tip,$625,
Sold Archive,props,INDIANA JONES AND THE LAST CRUSADE (1989),Entertainment Memorabilia Live Auction 2017 Indiana Jones' (Harrison Ford) Bullwhip,"£79,300","Sold on 18 Aug, 2017"
Add to cart,props,"HITCHHIKER'S GUIDE TO THE GALAXY, THE (2005)",Matte Painting,"£1,245",
Add to cart,props,RED DAWN (1984),Captain Cho's (Will Yun Lee) Stunt Communications Computer,$745,
Add to cart,props,SPACE ABOVE & BEYOND (1995-1996),M70 Handgun with Holster,£745,
Add to cart,props,"KING'S MAN, THE (2021)",Orlando's (Ralph Fiennes) Damaged-In-Action Parachute Sword,£495,
Add to cart,props,STAR WARS: THE PHANTOM MENACE (1999),Tatooine Beggar's Canyon Cliff Dwelling Model Miniature,"$1,495",
Add to cart,props,ANGELS AND DEMONS (2009),West Ponente Sign,£995,
Add to cart,props,"PIRATES! IN AN ADVENTURE WITH SCIENTISTS! THE, (2012)",Thames Dock Caged Boney Pirate - 413,£495,
Add to cart,props,BETTER CALL SAUL (2015-2022),"""Need a Will, Call McGill"" Bingo Card with Other Bingo Cards and Bingo Marker",$795,
Sold Archive,props,STAR WARS: RETURN OF THE JEDI (1983),Entertainment Memorabilia Live Auction - London - 2021 Light-up ILM X-wing Filming Miniature,"£237,500","Sold on 12 Oct, 2021"
Add to cart,props,BATTLE OF BRITAIN (1969),German Incendiary Aircraft Bomb,£495,
Add to cart,props,SHERLOCK HOLMES: A GAME OF SHADOWS (2011),Hero Grenade,£495,
Add to cart,props,"ISLAND, THE (2005)",Harpoon Rifle with Spear,$645,
Add to cart,props,"I, ROBOT (2004)",Utility Belt with Stunt Taser and Handcuffs,£595,
Add to cart,props,"FIVE-YEAR ENGAGEMENT, THE (2012)",Tom's (Jason Segel) Wallet and Checkbooks,$645,
Add to cart,props,"UNBORN, THE (2009)",Casey (Odette Annabel) and Mark's (Cam Gigandet) IDs,£495,
Add to cart,props,PRIDE AND PREJUDICE AND ZOMBIES (2016),Lieutenant Wickham (Jack Huston) Stunt Sword,£495,
Add to cart,props,"REVENANT, THE (2015)","Satchel, Canteen and Holster Belt Set",$545,
Add to cart,props,APOLLO 13 (1995),UTS Urine Transfer System,£795,
Add to cart,props,JOHNNY ENGLISH (2003),''Knighthood For Hero English'' Newspaper,£495,
Add to cart,props,STARGATE SG-1 (1997-2007),Sodan Training Staff,$695,
Add to cart,props,ROCKETMAN (2019),Older Reggie's (Kit Connor) Elvis Record Sleeve,£495,
Add to cart,props,DESPERATE HOUSEWIVES (2004),Lynette Scavo's (Felicity Huffman) Licence Plate,£495,
Add to cart,props,TROY (2004),Greek Shield,£495,
Add to cart,props,BETTER CALL SAUL (2015-2022),Los Pollos Hermanos Restaurant Branded Items with Hector Salamanca (as played by Mark Margolis) Red Ribbon,"$1,795",
Add to cart,props,STARHUNTER (2000-2004),Collection of Production Weapons and VFX Materials,£695,
Add to cart,props,PRISON BREAK (2005),Sammy's (Laurence Mason) Metal Shank,$595,
Add to cart,props,POWER RANGERS OPERATION OVERDRIVE (2007-2007),Ranger Double O Zip Shooter,$545,
Add to cart,props,ASSASSIN'S CREED (2016),Aguilar's (Michael Fassbender) Stunt Executioner Dagger,£695,
Add to cart,props,BIRDY (1984),Al Columbato's (Nicholas Cage) Pocket Knife with Additional Accessories and Printed Ephemera,"$1,325",
Add to cart,props,WALK HARD: THE DEWEY COX STORY (2007),Dewey Cox's (John C. Reilly) Yellow Tinted Sunglasses,$495,
Add to cart,props,"AMAZING PANDA ADVENTURE, THE (1995)","Ernie Panda Inner Body, Fur Suit and Head Set",$995,
Add to cart,props,CHAPPIE (2015),Currency and Bag Set,$745,
Add to cart,props,SPACE ABOVE & BEYOND (1995-1996),Marine Rifle,£995,
Add to cart,props,"ADJUSTMENT BUREAU, THE (2011)",Grey Adjustment Bureau Hat,£595,
Add to cart,props,WISHMASTER (1997),Bloodied SFX Skull Burst Bust,"$3,925",
Add to cart,props,FLASH GORDON (1980),Ming Royal Guard SFX Rifle,"£2,995",
Add to cart,props,BATTLE: LOS ANGELES (2011),Cpl. Kevin Harris' (Ne-Yo) Costume and Rifle,"$1,185",
Add to cart,props,JINGLE ALL THE WAY (1996),Turbo Man Comic Book Cover and Cereal Box with Dementor Cardback,$695,
Add to cart,props,THOR: THE DARK WORLD (2013),Spear,£495,
Add to cart,props,MURDER ON THE ORIENT EXPRESS (2017),"The New Jersey Post ""Armstrong Baby Kidnapped"" Newspaper",£595,
Add to cart,props,G.I. JOE: THE RISE OF COBRA (2009),Stunt Rubber Pistol,$645,
Add to cart,props,TROY (2004),Mycenaean Greek Shield,£495,
Add to cart,props,UNKNOWN PRODUCTION,Large Sci-Fi Rocket Launcher,$495,
Add to cart,props,ATTACK THE BLOCK (2011),Hi-Hatz (Jumayn Hunter) Mangled Special Effects Face,£995,
Add to cart,props,"MARTIAN, THE (2015)",Mark Watney (Matt Damon) EVA Upper Torso Assembly Bag,£595,
Add to cart,props,BUFFY THE VAMPIRE SLAYER (1997-2003),Green Demon Facial Application,$695,
Sold Archive,props,BATMAN (1989),Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 54 - Batman's (Michael Keaton) Speargun,"$125,000","Sold on 24 May, 2022"
Add to cart,props,FURY (2014),"Don ""Wardaddy"" Collier's (Brad Pitt) Full-size Body Dummy","£6,995",
Add to cart,props,MEN IN BLACK 3 (2012),1969 Alien Dome Helmet,$795,
Add to cart,props,JONAH HEX (2010),Quentin Turnbull's (John Malkovich) Cattle Brand,$695,
Add to cart,props,PRIDE AND PREJUDICE AND ZOMBIES (2016),Darcy's (Sam Riley) Stunt Katana,£595,
Add to cart,props,CAMELOT (2011),Sword of The Gods,£995,
Sold Archive,props,ALIENS (1986),Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 9 - M56 Smartgun,"$150,000","Sold on 24 May, 2022"
Add to cart,props,ROBIN HOOD (2018),Guy of Gisboure's (Paul Anderson) Long Sword,"£1,295",
Add to cart,props,SOLDIER (1998),Caine 607's (Jason Scott Lee) HRV Rockets,$595,
Add to cart,props,ASSASSIN'S CREED (2016),Aguilar's (Michael Fassbender) Hero Wristblade,£495,
Add to cart,props,"GOLDEN COMPASS, THE (2007)","Tony Costa's (Steve Loton) Hero Bow, Arrows and Quiver",£495,
Add to cart,props,BETTER CALL SAUL (2015-2022),Mike Ehrmantraut (as played by Jonathan Banks) Desert Trek Accessories,$695,
Add to cart,props,HELLBOY II: THE GOLDEN ARMY (2008),Cathedral Head's (Brian Steele) Hand Appliances,$625,
Add to cart,props,PADDINGTON 2 (2017),'Free Paddington' Poster,£495,
Add to cart,props,KNOWING (2009),Grace Koestler's (Nadia Townsend) Hospital Badge and Access Card,$495,
Add to cart,props,LAW & ORDER: CRIMINAL INTENT (2001),Detective Robert Goren's (Vincent D'Onofrio) ID Photo Badge,£595,
Sold Archive,props,INDIANA JONES AND THE RAIDERS OF THE LOST ARK (1981),Entertainment Memorabilia Live Auction - Los Angeles - 2020 Raven Bar & Well of Souls Staff of Ra Headpiece,"$137,500","Sold on 26 Aug, 2020"
Add to cart,props,ONE NIGHT IN MIAMI (2020),Jim Brown (Aldis Hodge) Accessories,$795,
Add to cart,props,"CHRONICLES OF RIDDICK, THE (2004)",Stunt Necromonger Gun,£795,
Add to cart,props,WRATH OF THE TITANS (2012),Test Makhai Head and Damaged Helmet,£595,
Add to cart,props,EARTH 2 (1994),Z.E.D.'s (Jeff Kober) Bio Mechanical Arm,$595,
Sold Archive,props,STAR WARS: THE PHANTOM MENACE (1999),Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 368 - Obi-Wan Kenobi's (Ewan McGregor) Dueling Lightsaber Hilt and Blade,"$125,000","Sold on 24 May, 2022"
Add to cart,props,STRATTON (2016),Full Sized Drone,"£1,995",
Add to cart,props,"EXPENDABLES, THE (2010)",Toll Road (Randy Couture) Stunt Noveske Assault Rifle,$995,
Add to cart,props,"BREAKING BAD (T.V. SERIES, 2008-2013)",Assorted Bags of Meth,"$1,995",
Add to cart,props,STARGATE SG-1 (1997-2007),Full Length Wood Training Staff,$595,
Add to cart,props,HEROES (2006-2010),Frozen FBI Agent,$595,
Add to cart,props,"HAUNTING, THE (1999)",Hugh Crain Fireplace Head,"$1,995",
Add to cart,props,STARGATE SG-1 (1997-2007),Jaffa Restraint Stick,$695,
Add to cart,props,DESPERATE HOUSEWIVES (2004),Lynette Scavo's (Felicity Huffman) Driver's Licence,£745,
Add to cart,props,TALES OF THE RIVERBANK (2008),Al Fresco Circus Van,"£1,895",
Add to cart,props,CRUSADE (1999-1999),"Drazi Plasma ""Chicken Wing"" Gun",$495,
Add to cart,props,"ABYSS, THE (1989)",Storyboard Binder and Production Ephemera,$795,
Add to cart,props,BETTER CALL SAUL (2015-2022),Saul Goodman (as played by Bob Odenkirk) Main Cell Phone,"$3,495",
Add to cart,props,"CHRONICLES OF RIDDICK, THE (2004)",Riddick (Vin Diesel) Hero Breathing Device,£695,
Add to cart,props,"PILLARS OF THE EARTH, THE (2010)",Earl Bartholomew's (Donald Sutherland) Severed Head and Cast Chair Backs,"£1,295",
Add to cart,props,IT CHAPTER TWO (2019),Eddie Kaspbrak's (James Ransone) Headlamp,£695,
Sold Archive,props,GHOSTBUSTERS (1984),Entertainment Memorabilia Live Auction - London - 2019 Radio-Controlled Hero Ghost Trap and Pedal,"£186,960","Sold on 5 Sep, 2019"
Add to cart,props,SUPER 8 (2011),Dr. Jekyll Model Kit,$645,
Add to cart,props,TALES FROM THE CRYPT: DEMON KNIGHT (1995),Bloodied Prototype Key Pouch and Crew Jacket,$795,
Add to cart,props,ASSASSIN'S CREED (2016),Lin's (Michelle H. Lin) Hero Rope Dart,£595,
Add to cart,props,PRIDE AND PREJUDICE AND ZOMBIES (2016),Mr. Darcy's (Sam Riley) Stunt Sheathed Sword,£495,
Add to cart,props,"I, ROBOT (2004)",Collection of Damaged Robot Parts,£695,
Add to cart,props,PROMETHEUS (2012),Weyland Lectern,£695,
Add to cart,props,BETTER CALL SAUL (2015-2022),Saul Goodman (as played by Bob Odenkirk) Indictment Packet and Notepad,$595,
Add to cart,props,EUROPA REPORT (2013),Crash Damaged Safety Chair,$695,
Add to cart,props,HOLLOW MAN (2000),Sebastian Caine's (Kevin Bacon) Burn Stunt Face Mask,$895,
Add to cart,props,A.I. ARTIFICIAL INTELLIGENCE (2001),Light Up Blue Net Weight,£695,
Add to cart,props,JAMES BOND: A VIEW TO A KILL (1985),Zorin Industries Horseracing Patch,$695,
Add to cart,props,"EXPERIMENT, THE (2010)",Travis' (Adrien Brody) Bracelet,$495,
Add to cart,props,BATMAN & ROBIN (1997),Alfred's (Michael Gough) Letters to Wilfred,$695,
Add to cart,props,SPYMAKER (1990),Portrait of Lady Evelyn Fleming (Patricia Hodge),£795,
Add to cart,props,"AVENGERS, THE (1998)",Miniature Red London Phone Box,£495,
Add to cart,props,PREDATORS (2010),River Ghost Life-Size Body,"$1,995",
Add to cart,props,CSI: CRIME SCENE INVESTIGATION (2000),Greg Sanders (Eric Szmanda) ID Card Display,£795,
Add to cart,props,PREDATORS (2010),Resin Prototype Shoulder Cannon,$595,
Add to cart,props,MAD MAX: FURY ROAD (2015),Buzzard Fleet Buggy,"$14,995",
Add to cart,props,ASSASSIN'S CREED (2016),Cal Lynch's (Michael Fassbender) Broken-In-Action Stunt Bow,£895,
Add to cart,props,BETTER CALL SAUL (2015-2022),CC Mobile Phone and Bag,$995,
Add to cart,props,ASSASSIN'S CREED (2016),Nathan's (Callum Turner) Cast In Crossbow Wristblade,£595,
Add to cart,props,UNKNOWN PRODUCTION,Silicone Mask,$595,
Add to cart,props,RANK THE PRANK,Large Green Reptile Creature Head,£595,
Add to cart,props,ARGO (2012),Tony Mendez (Ben Affleck) Alternate CIA Badge,$645,
Add to cart,props,PROMETHEUS (2012),Rover Wheel Hubcap,£995,
Add to cart,props,EUROPA REPORT (2013),Katya (Karolina Wydra) Europa Surface Drill,$545,
Add to cart,props,FROM BEYOND (1986),Dr. Edward Pretorius (Ted Sorel) Bust,$795,
Add to cart,props,SURROGATES (2009),Soldier Head,$595,
Add to cart,props,"WOMAN IN BLACK, THE (2012)",Arthur Kipps' (Daniel Radcliffe) Personal Effects,£995,
Add to cart,props,IT CHAPTER TWO (2019),Mike Hanlon's (Isaiah Mustafa) Licence Plates,£595,
Sold Archive,props,GUARDIANS OF THE GALAXY (2014),"Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #280 - Peter Quill's (Chris Pratt) Light-Up ""Star-Lord"" Helmet","$125,000","Sold on 30 May, 2023"
Add to cart,props,TROY (2004),Salamisian Soldier's SFX Shield,£495,
Add to cart,props,"ABYSS, THE (1989)",Framed USS Montana Wreckage Photographs,"$2,495",
Add to cart,props,"CHRONICLES OF RIDDICK, THE (2004)",Slam Guard Stunt Rifle,£495,
Add to cart,props,BETTER CALL SAUL (2015-2022),Lindholm Brothers' Camcorder and Accessories,$795,
Add to cart,props,DUNE (2000),Set of Three Fremen Knives,"$1,195",
Sold Archive,props,TEAM AMERICA: WORLD POLICE (2004),Entertainment Memorabilia Live Auction - London - 2022 Lot # 417 - Team America Hummer H2 Large-Scale Model Miniature,"£87,500","Sold on 1 Nov, 2022"
Sold Archive,props,STAR WARS: THE EMPIRE STRIKES BACK (1980),Entertainment Memorabilia Live Auction 2016 X-Wing ILM Model Miniature,"£108,000","Sold on 17 Aug, 2016"
Add to cart,props,ALIENS (1986),Battle-Damaged Xenomorph Dummy,"$6,995",
Add to cart,props,ESCAPE PLAN (2013),Drake's (Vinnie Jones) Stunt Valve Wrench,$495,
Add to cart,props,"GREYSTOKE: THE LEGEND OF TARZAN, LORD OF THE APES (1984)",Baby Chimp 'Lucy',"£1,745",
Add to cart,props,BIG FISH (2003),Edward Bloom (Ewan McGregor) Blank Chequebook,£695,
Add to cart,props,G.I. JOE: THE RISE OF COBRA (2009),Stunt Rubber F2000 Bullpup Rifle,$795,
Add to cart,props,WAR FOR THE PLANET OF THE APES (2017),Stunt Spear with Ornaments,$645,
Add to cart,props,GEMINI MAN (2019),Henry Brogan's and Danny Zakarewski's Hero Accessories,$725,
Add to cart,props,CLASH OF THE TITANS (2010),Set of Four Mount Olympus Statuettes,£995,
Add to cart,props,BETTER CALL SAUL (2015-2022),"Madrigal Intermodal Warehouse Hardhat, Mug, Safety Vest, and Red Water Bottle",$845,
Add to cart,props,"I, ROBOT (2004)",Collection of Damaged Robot Pieces,£695,
Add to cart,props,"COLLECTION, THE (2012)",Pipe Bomb Necklace,$625,
Add to cart,props,"ADJUSTMENT BUREAU, THE (2011)",Bureau Portal Hat,£595,
Add to cart,props,CAST AWAY (2000),Prototype Chuck Noland Photos for Newspaper and Magazine Cover Images,$495,
Add to cart,props,STAR WARS: RETURN OF THE JEDI (1983),Stuart Freeborn - Ewok Components,£495,
Add to cart,props,MEN IN BLACK (1997),Promotional Hamilton Ventura Watch,"£1,495",
Add to cart,props,TRANSFORMERS: AGE OF EXTINCTION (2014),Stunt Mark 48 Mod 0,$545,
Add to cart,props,"BRIDE, THE (1985)",Medical Journal,£995,
Add to cart,props,AEON FLUX (2005),Guard's Belt With Stunt Bombs,$495,
Add to cart,props,UNKNOWN PRODUCTION,Model Miniature M2 Bradley Tank with Anti-Air Rocket Mount,"$1,345",
Add to cart,props,GOODFELLAS (1990),Guest Check,"$1,495",
Add to cart,props,"I, ROBOT (2004)",Robot Chest Piece,£495,
Add to cart,props,TRANSFORMERS (2007),Screen-matched Animatronic Scorponok Head,"£24,995",
Add to cart,props,DIE ANOTHER DAY (2002),North Korean Hovercraft Heavy Machine Gun,"£1,245",
Add to cart,props,CSI: CRIME SCENE INVESTIGATION (2000),Sara Sidle's (Jorja Fox) Police ID & Business Card,£745,
Add to cart,props,STARGATE SG-1 (1997-2007),Merlin's (Matthew Walker) Light-Up Staff,"£2,995",
Sold Archive,props,"NATURAL, THE (1984)","Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 256 - Roy Hobbs' (Robert Redford) Screen-matched ""Wonderboy"" Baseball Bat","$137,500","Sold on 24 May, 2022"
Add to cart,props,FRIGHT NIGHT (2011),Unused Jerry (Colin Farrell) SFX Vampire Appliance,$625,
Add to cart,props,MARVEL'S DAREDEVIL (2015-2018),Set of Three Wood Stunt Katanas and One Katana with Sheath,$595,
Add to cart,props,SNOW WHITE AND THE HUNTSMAN (2012),Huntsman's (Chris Hemsworth) Stunt Axe,£645,
Add to cart,props,PADDINGTON 2 (2017),Free Paddington Poster,£495,
Add to cart,props,WAYNE'S WORLD (1992),Benjamin Oliver's (Rob Lowe) Chairback,$595,
Add to cart,props,"EXPENDABLES, THE (2010)",High-Power Stunt Rifle,$695,
Add to cart,props,POWER RANGERS OPERATION OVERDRIVE (2007-2007),Double O Zip Shooter,$545,
Add to cart,props,ASSASSIN'S CREED (2016),Abstergo Display Wristblade,£595,
Add to cart,props,CHE (1969),Che Guevara's (Benicio del Toro) Hero Backpack,$995,
Add to cart,props,"I, ROBOT (2004)",Robot Lower Body,£695,
Add to cart,props,JACK THE GIANT SLAYER (2013),Jack's (Nicholas Hoult) Prototype Daggers,£495,
Add to cart,props,"AVENGERS, THE (1998)",John Steed's (Ralph Fiennes) Security Pass,£645,
Add to cart,props,AVP: ALIEN VS. PREDATOR (2004),Green VFX Combistick Handle,$895,
Add to cart,props,"I, ROBOT (2004)",Light-up USR Tablet,£495,
Add to cart,props,S.W.A.T. (2003),"""Key To The City"" Battering Ram","$2,095",
Add to cart,props,BETTER CALL SAUL (2015-2022),Loyola's Family Restaurant Bell,$795,
Add to cart,props,NATURAL BORN KILLERS (1994),'South Bend Daily Journal' Newspaper Cover Display,£595,
Add to cart,props,ELVIS (2022),Complete Sets of Aladdin Casino Poker Chips,$695,
Add to cart,props,"INTERVIEW, THE (2014)",Aaron's (Seth Rogen) SFX Arm with Bandaged Hand,$995,
Add to cart,props,ASSASSIN'S CREED (2016),Stunt Moussa (Michael Kenneth Williams) Spear,£495,
Sold Archive,props,MY FAVORITE MARTIAN (1999),TV Treasures Live Auction Uncle Martin's (Ray Walston) Full-Sized Metal and Fiberglass Spaceship,"$100,000","Sold on 21 Nov, 2018"
Add to cart,props,ASSASSIN'S CREED (2016),Aguilar's (Michael Fassbender) Throwing Knife Set,£495,
Add to cart,props,STAR TREK: DISCOVERY (2017-2022),Stunt Starfleet Type II Hand Phaser,"£2,995",
Add to cart,props,PROMETHEUS (2012),SFX Escape Pod,"£3,495",
Add to cart,props,BETTER CALL SAUL (2015-2022),"Gene Takavic (as played by Bob Odenkirk) Shoebox of ""Diamonds""","$1,295",
Add to cart,props,X-MEN: THE LAST STAND (2006),Spike's (Lance Gibson) Throwing Spike Display,£995,
Add to cart,props,"EXPENDABLES, THE (2010)",Expendables' Stunt Noveske N-4,$795,
Sold Archive,props,ALIENS (1986),"Entertainment Memorabilia Live Auction - London - 2022 Lot # 17 - ""Bug Stomper""/""Smart Ass"" Dropship Model Miniature","£125,000","Sold on 26 Oct, 2022"
Add to cart,props,BRIDESMAIDS (2011),Annie Walker's (Kristen Wiig) License and Social Security Card,$525,
Add to cart,props,"WOMAN IN BLACK, THE (2012)",Nathaniel Drablow's (Ashley Foster) Gravestone,"£1,295",
Add to cart,props,BETTER CALL SAUL (2015-2022),Saul Goodman (as played by Bob Odenkirk) Indictment Packet and Pen,$595,
Add to cart,props,"CHRONICLES OF RIDDICK, THE (2004)",Light-Up Hero Necromonger Pistol Display,"£2,995",
Add to cart,props,AVENGERS: AGE OF ULTRON (2015),U-GIN Genetics Infinite Truck Decal Pieces and Reference Folder,£745,
Sold Archive,props,"SHINING, THE (1980)",Entertainment Memorabilia Live Auction - London - 2019 Jack Torrance's (Jack Nicholson) Hero Axe,"£172,200","Sold on 19 Sep, 2019"
Sold Archive,props,"TERMINATOR, THE (1984)",Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 433 - Hero Metal T-800 Endoskeleton Arm,"$118,750","Sold on 24 May, 2022"
Add to cart,props,GALAXY QUEST (1999),Set of Miniature Convention Display Pieces,"$2,295",
Add to cart,props,SHERLOCK HOLMES: A GAME OF SHADOWS (2011),Madam Simza's (Noomi Rapace) Rubber Throwing Knife,£495,
Add to cart,props,REIGN OF FIRE (2002),"Jefferson's (David Garrick) Archangel Skydiving Costume, Helmet and Bolas Gun","$1,795",
Add to cart,props,MISS PEREGRINE'S HOME FOR PECULIAR CHILDREN (2016),Peculiars Group Photo,£595,
Add to cart,props,ENDER'S GAME (2013),Incomplete Salamander Flash Suit Helmet,$525,
Add to cart,props,WAR FOR THE PLANET OF THE APES (2017),Wood Spear,$545,
Add to cart,props,BATMAN V SUPERMAN: DAWN OF JUSTICE (2016),Prototype Grapple Gun Handle and Barrel,"$1,195",
Add to cart,props,UNWELCOME (2022),Deer Body and Antlers,£495,
Add to cart,props,STAR WARS: RETURN OF THE JEDI (1983),Stuart Freeborn Collection: Ewok Prosthetic Components,£495,
Add to cart,props,15 MINUTES (2001),Framed 'Eddie's On It!' Newspaper,£495,
Add to cart,props,MY SCIENCE PROJECT (1985),Ape Man Gloves and Test Head,$595,
Add to cart,props,EARTH: FINAL CONFLICT (1997-2002),Taelon Mask with Alien Parts,"$1,575",
Add to cart,props,KING ARTHUR (2004),Ganis (Charlie Creed-Miles) Dagger Set,$695,
Add to cart,props,"CHRONICLES OF NARNIA, THE: PRINCE CASPIAN (2008)",Animatronic Minotaur Mask,"$3,995",
Add to cart,props,SANDS OF MARS - BOOK,Book Cover Painting,"$1,995",
Add to cart,props,SPLICE (2009),Large Fred/Ginger Puppet,$545,
Sold Archive,props,INDIANA JONES AND THE RAIDERS OF THE LOST ARK (1981),Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #223 - Indiana Jones' (Harrison Ford) Smith & Wesson Mk II Hand Ejector Revolver,"$137,500","Sold on 30 May, 2023"
Add to cart,props,FLASH GORDON (1980),Ming Guard Blaster,£495,
Add to cart,props,ASSASSIN'S CREED (2016),Aguilar's (Michael Fassbender) Stunt Bow,£995,
Add to cart,props,SNOW WHITE AND THE HUNTSMAN (2012),"Green And Yellow ""Crystal"" Shield",£595,
Add to cart,props,EDGE OF TOMORROW (2014),UDF Exo-Suit Rifle,"£1,245",
Add to cart,props,UNKNOWN PRODUCTION,Zombie Bust,£695,
Add to cart,props,"ADJUSTMENT BUREAU, THE (2011)",Reference Map Book,£795,
Add to cart,props,BETTER CALL SAUL (2015-2022),Gus Fring (as played by Giancarlo Esposito) Wound Kit,$695,
Add to cart,props,BRIDESMAIDS (2011),Annie Walker's (Kristen Wiig) Cake Baby Check and Social Security Card,$595,
Add to cart,props,XXX (2002),Xander Cage's (Vin Diesel) Back Pack,$645,
Add to cart,props,TANK GIRL (1995),T-Saint’s (Ice T) Water Backpack,£495,
Add to cart,props,ALI (2001),Don King's (Mykelti Williamson) Faux Watch,$695,
Add to cart,props,TRANSFORMERS (2007),Full-size Hero Animatronic Scorponok Tail,"£12,495",
Sold Archive,props,SOLO: A STAR WARS STORY (2018),Entertainment Memorabilia Live Auction - London - 2019 Light-Up Remote Control R2-X2 Droid,"£135,300","Sold on 1 Oct, 2019"
Add to cart,props,STAR TREK INTO DARKNESS (2013),Klingon Face Pieces,$595,
