button,category,movie_name,card_title,price,sold_date
Sold Archive,artwork,BLADE RUNNER (1982),Entertainment Memorabilia Live Auction - London - 2019 Matthew Yuricich Matte Painting - Tyrell's Office,"£20,910","Sold on 17 Sep, 2019"
Add to cart,artwork,CONAN THE BARBARIAN (1982),Ron Cobb Hand-Drawn Cult of Set Snake and Eye Emblem Design,£395,
Add to cart,artwork,STAR WARS: RETURN OF THE JEDI (1983),Howard Kazanjian-Signed Production Storyboard - Biker and Luke Knock into Eatch Other (67-71),$495,
Add to cart,artwork,STAR WARS: THE EMPIRE STRIKES BACK (1980),Richard Edlund-Signed Production Storyboard - Luke Falls Down Reactor Shaft,$495,
Sold Archive,artwork,INDIANA JONES AND THE RAIDERS OF THE LOST ARK (1981),Entertainment Memorabilia Live Auction: London 2023 Lot #1211 - A pair of Original Roy Carnon Hand-drawn Storyboards for Indy's House and the War Office,"£15,000","Sold on 13 Oct, 2023"
Add to cart,artwork,SUPERMAN (1978),Original Take-Off & Landing Design Sketches and Production Copies,"£1,245",
Add to cart,artwork,"LAST STARFIGHTER, THE (1984)",Hand-Drawn Ron Cobb Storyboard - Mega-Fighter Scatters Fighters,$495,
Add to cart,artwork,SUPERGIRL (1984),Hand-Drawn Technical Concept of Supergirl (Helen Slater) in Zaltar's Sphere,£495,
Add to cart,artwork,TROY (2004),Three Hand-drawn Mariano Diaz Concept Regal Helmet Design Sketches,£245,
Add to cart,artwork,TERMINATOR 2: JUDGMENT DAY (1991),Endoskeleton in LA Ruins Rotoscope Matte,$345,
Add to cart,artwork,"LAST STARFIGHTER, THE (1984)",Hand-Drawn Ron Cobb Storyboard - Three Kamikaze Ships Blown to Bits,$295,
Add to cart,artwork,HOUSE ON HAUNTED HILL (1999),Hand-Illustrated Jack Johnson Saturation Chamber Concept Illustration and Brownline,"$1,195",
Sold Archive,artwork,STAR WARS: THE EMPIRE STRIKES BACK (1980),"Entertainment Memorabilia Live Auction: London 2023 Lot #376 - Hand-Drawn Ralph McQuarrie ""Vader in Flames"" Concept Sketch and Prototype Crew Patch","£16,250","Sold on 6 Nov, 2023"
Add to cart,artwork,STAR TREK IV: THE VOYAGE HOME (1986),Hand-Drawn Nilo Rodis-Jamero Stoyboards - Golden Gate Bridge Approach,$695,
Add to cart,artwork,JOURNEY TO THE CENTER OF THE EARTH (2008),Hand-Drawn Storyboard and Script Collection,"$2,495",
Add to cart,artwork,COCOON: THE RETURN (1988),Concept Art - Zodiac Beam in Dark,$695,
Add to cart,artwork,TROY (2004),Mariano Diaz Hand-drawn Odysseus (Sean Bean) Helmet Design,£295,
Add to cart,artwork,TROY (2004),Mariano Diaz Hand-drawn Helen Of Troy (Diane Kruger) Studies Sketches No.51,£395,
Add to cart,artwork,SHANDRA THE JUNGLE GIRL (1999),Full Moon Cover Art,$495,
Sold Archive,artwork,CONAN THE BARBARIAN (1982),Entertainment Memorabilia Live Auction - London - 2019 Ron Cobb Hand-Drawn Atlantean Sword Production Drawing,"£14,760","Sold on 25 Sep, 2019"
Sold Archive,artwork,BLADE RUNNER (1982),Entertainment Memorabilia Live Auction 2018 Matthew Yuricich Matte Painting - Building Exterior for Roy (Rutger Hauer) Saving Deckard (Harrison Ford),"£20,910","Sold on 31 Aug, 2018"
Add to cart,artwork,FLASH GORDON (1980),Original Production Storyboard - Blue Flash,£395,
Add to cart,artwork,IRON MAN (1994-1996),Tony Stark with Chest Piece Animation Cel - Night,$295,
Add to cart,artwork,BEAVIS AND BUTT-HEAD (1993-2011),Hand-Painted Beavis and Butt-Head Falling Animation Cels with Background,$795,
Add to cart,artwork,STAR WARS: ORIGINAL TRILOGY (1977-1983),Ken Steacy-Signed Darth Vader Lithograph,$395,
Add to cart,artwork,STAR WARS: THE MOS EISLEY CANTINA POP-UP BOOK (1995),Hand-Drawn Ralph McQuarrie Artwork: Page Layout Sketch of Greedo and Evazan,"$1,695",
Add to cart,artwork,"LAST STARFIGHTER, THE (1984)",Hand-Drawn Ron Cobb Storyboard - Skip Returns Fire,$495,
Add to cart,artwork,IRON MAN (1994-1996),Hawkeye Painted Animation Cel - Night,$295,
Add to cart,artwork,FLASH GORDON (1980),Hand-Drawn Mentor Huebner Storyboard of Flash Gordon with Eyes Shut,$495,
Add to cart,artwork,NAKED LUNCH (1991),Mugwump '6' Concept Artwork,$445,
Add to cart,artwork,SUPERMAN FRANCHISE (1978-1987),Harry Lange Hand-Drawn Pencil Space Rocket Concept Designs,£695,
Add to cart,artwork,CONAN THE BARBARIAN (1982),Ron Cobb Hand-Drawn Hyrkanian Feast Set Design Artwork,£395,
Add to cart,artwork,CHARLIE AND THE CHOCOLATE FACTORY (2005),Storyboards and Concept Art Folder,£745,
Add to cart,artwork,TROY (2004),Mariano Diaz Hand-drawn Glaucus (James Cosmo) Armour Sketch No.43,£295,
Add to cart,artwork,STAR WARS: THE FORCE AWAKENS (2015),"Harrods ""Star Wars Gallery"" Kylo Ren Lightsaber Acrylic Screen Print","£1,995",
Add to cart,artwork,STAR WARS: A NEW HOPE (1977),John Dysktra Signed Early Production Storyboard - Luke Flying in Blurry Pan (Board 114),$695,
Add to cart,artwork,ELF (2003),Production-Used Storyboard - Sleigh Goes Under Bridge,£295,
Add to cart,artwork,MORTAL KOMBAT (1995),Hand-Drawn Mortal Kombat Book Inner Page Study,$795,
Add to cart,artwork,STAR TREK: NEMESIS (2002),Mariano Diaz Autographed Shinzon (Tom Hardy) Front View Illustration,£695,
Sold Archive,artwork,GREMLINS (1984),Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 151 - Hand-Painted John Alvin Final One-Sheet Poster Artwork,"$175,000","Sold on 24 May, 2022"
Add to cart,artwork,"SIMPSONS, THE (1989)",Five Hand-Drawn Pages - Bart and Nelson (SC-37),$345,
Add to cart,artwork,SUPERMAN II (1980),'Lex Luthor Falling From Ursa's Back' Original Pencil Drawn Designs and Production Made Copies,"£1,425",
Add to cart,artwork,"CITY AND THE STARS, THE (1956)",Book Cover Painting,"$1,995",
Add to cart,artwork,HEAVEN AND EARTH (1993),Roadside Stall Concept Designs,£295,
Add to cart,artwork,"SOFT BEDS, HARD BATTLES (1974)",Hand-drawn and Painted Artwork of Bedroom,£295,
Add to cart,artwork,CONAN THE BARBARIAN (1982),Ron Cobb Hand-Drawn Conan Concept Artwork and Printed Crom Emblem Designs,£395,
Add to cart,artwork,FLASH GORDON (1980),"Original Production Storyboard - ""Fire!""",£395,
Add to cart,artwork,VARIOUS PRODUCTIONS,Assorted Promotional Toys and Ephemera,$295,
Add to cart,artwork,ALIENS (1986),Original Production Storyboard Set - Various Colony Scenes,£495,
Add to cart,artwork,STAR WARS: RETURN OF THE JEDI (1983),Five Norman Reynolds Printed Set Piece Design Illustrations,$545,
Add to cart,artwork,TROY (2004),Mariano Diaz Hand-drawn Achilles (Brad Pitt) Bedroom Scene Sarong Sketch,£645,
Add to cart,artwork,"CHRONICLES OF NARNIA, THE: PRINCE CASPIAN (2008)",Hand-Drawn Storyboards - Lucy and Bear,"$1,395",
Add to cart,artwork,DEAD AGAIN (1991),Tom Burman Make-Up Sketches,$495,
Add to cart,artwork,STAR WARS: ATTACK OF THE CLONES (2002),Original Hand-Drawn Production Storyboard - Reek's Tantrum,£595,
Add to cart,artwork,INDUSTRIAL LIGHT & MAGIC (ILM),Hand-Painted Dave Carson Special Weeklies Poster,"$2,750",
Add to cart,artwork,UNKNOWN PRODUCTION,The Serum Conceptual Cover Artwork,$295,
Add to cart,artwork,IRON MAN (1994-1996),Scarlet Witch Painted Animation Cel - Day,$295,
Add to cart,artwork,"CHRONICLES OF NARNIA, THE: THE LION, THE WITCH AND THE WARDROBE (2005)",Hand-Drawn Story Board Collection - 29,$375,
Add to cart,artwork,ELF (2003),Production-Used Storyboard - Santa's Workshop Elves,£295,
Add to cart,artwork,UNKNOWN PRODUCTION,Set of 25 Printed Costume Sketches for Alexander the Great Project,£295,
Add to cart,artwork,STAR TREK IV: THE VOYAGE HOME (1986),Hand-Drawn Nilo Rodis-Jamero Stoyboards - Bird of Prey Circling Sun,$795,
Add to cart,artwork,TROY (2004),Mariano Diaz Hand-drawn Achilles (Brad Pitt) Helmet Design No.21,£495,
Add to cart,artwork,HELLBOY: SWORD OF STORMS (2006),Hand-Drawn Model Sheet - Hellboy Falling and Standing,$275,
Add to cart,artwork,STAR WARS: THE COMPLETE SAGA (1976-0),Doug Alexander Gregory Hand-Drawn Art - Fringer Rodian,$445,
Add to cart,artwork,GREMLINS 2: THE NEW BATCH (1990),Set of Mogwai Watercolor Artwork,$745,
Add to cart,artwork,"STAR WARS, THE",Original 1975 Ivor Beddoes-illustrated Printed Storyboard – Stormtroopers Diving for Cover,£495,
Add to cart,artwork,STAR WARS: ATTACK OF THE CLONES (2002),Original Hand-Drawn Production Storyboard - Geonastian Shish-Kebabs,£595,
Sold Archive,artwork,STAR WARS: THE EMPIRE STRIKES BACK (1980),Entertainment Memorabilia Live Auction - Los Angeles - 2020 Hand-Drawn Ralph McQuarrie Darth Vader Concept Sketch,"$28,125","Sold on 26 Aug, 2020"
Sold Archive,artwork,INDIANA JONES AND THE RAIDERS OF THE LOST ARK (1981),Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #225 - Framed Hand-Painted Roy Carnon Ark of the Covenant Concept Artwork,"$22,500","Sold on 30 May, 2023"
Add to cart,artwork,TRON (1982),Pre-Production Kodalith Cel - 009,£245,
Add to cart,artwork,CONGO (1995),Amy Hand Painting - Lost City of Zinj,$295,
Add to cart,artwork,STAR WARS: ATTACK OF THE CLONES (2002),Original Hand-Drawn Production Storyboard - Superdroid Pancake,£595,
Add to cart,artwork,GHOSTBUSTERS (1984),"Storyboard Page, Storyboard Transparencies and Concept Art Copies",£845,
Add to cart,artwork,"FLY, THE (1986)",Hand-Drawn Seth (Jeff Goldblum) Artwork,$445,
Add to cart,artwork,SUPERMAN (1978),Non (Jack O'Halloran) Going In and Out of Office Block Original Design Sketches and Production-made Copies,£395,
Add to cart,artwork,ANNIE (2014),Collection of Hand-Drawn Storyboards & Concept Sketches (Mike Vosberg),"$1,275",
Add to cart,artwork,ALIENS (1986),Narcissus Internal Detail 'Console & Window Detail' Original Hand Drawn Production Design Artwork,£495,
Add to cart,artwork,STAR WARS: ORIGINAL TRILOGY (1977-1983),John Mollo-Autographed Star Wars Costumes: The Original Trilogy Book With Costume Design Sketch - Imperial Senior Officer,£595,
Add to cart,artwork,COCOON: THE RETURN (1988),Concept Art - Lightening Strikes at Zodiac,$595,
Sold Archive,artwork,SHARI LEWIS,Entertainment Memorabilia Live Auction - London - 2022 Lot # 1113 - Lamb Chop and Friends Puppets,"£37,500","Sold on 20 Oct, 2022"
Add to cart,artwork,OPPORTUNITY KNOCKS (1990),Hand-Painted Matthew Yuricich Skyscraper at Night Matte Painting,$395,
Add to cart,artwork,DIE HARD 2 (1990),Set of Hand-Drawn and Printed Airplane Sketches,$395,
Add to cart,artwork,FLASH GORDON (1980),Printed Concept Art and Italian Comic Prints,£995,
Add to cart,artwork,STAR WARS: RETURN OF THE JEDI (1983),Howard Kazanjian-signed Production Storyboard and Ewok Fur Display,£695,
Add to cart,artwork,ALIENS (1986),Sulaco Shower 'Nozzles & Water Drain' Original Hand Drawn Production Design Artwork,£395,
Add to cart,artwork,ALIENS (1986),Narcissus Internal Detail 'Hypersleep Control Console' Original Hand Drawn Production Design Artwork,£395,
Add to cart,artwork,"MUMMY: TOMB OF THE DRAGON EMPEROR, THE (2008)",Folder of Hand-painted Production Storyboards,"£1,495",
Add to cart,artwork,HELLBOY: SWORD OF STORMS (2006),Hand-Drawn Model Sheet - Front and Side Views of Hellboy,$275,
Add to cart,artwork,INDIANA JONES AND THE RAIDERS OF THE LOST ARK (1981),Hand-Drawn Nazi Plane Concept Sketch,$745,
Add to cart,artwork,JUDGE DREDD (1995),Costume Design Artwork Set,"£1,495",
Add to cart,artwork,2010: THE YEAR WE MAKE CONTACT (1984),Hand-Drawn Storyboards,"£1,495",
Add to cart,artwork,FRIDAY THE 13TH (2009),Hand-drawn Doug Brode Storyboard – Jason Throws Donnie Out of Window,£695,
Add to cart,artwork,DREAMS (1990),Concept Photos by Chris Evans,$395,
Add to cart,artwork,DRAGONSLAYER (1981),Poster Concept Sketches,$325,
Add to cart,artwork,DIE HARD 2 (1990),Set of Hand-Drawn and Printed Dulles International Airport Exterior Sketches,$395,
Add to cart,artwork,HELLBOY: SWORD OF STORMS (2006),Hand-Drawn Model Sheet - Front and Rear Views of Hellboy,$275,
Add to cart,artwork,TRON (1982),Pre-Production Kodalith Cel - 005,£245,
Add to cart,artwork,TROY (2004),Collection of Concept Art Prints,£395,
Add to cart,artwork,TROY (2004),Hand-Drawn Mariano Diaz Myrmidon Costume Sketch,£695,
Add to cart,artwork,HELLBOY: SWORD OF STORMS (2006),Hand-Drawn Art - Hellboy Dancing,$325,
Add to cart,artwork,FRIDAY THE 13TH (2009),Hand-drawn Storyboard – Whitney and Clay Trap Jason,£695,
Add to cart,artwork,STAR WARS: A NEW HOPE (1977),John Dysktra Signed Early Production Storyboard - Luke Chasing TIE Pursuing Biggs (Board 132),$695,
Sold Archive,artwork,MARVEL COMICS,Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 1464 - J.W. Rinzler Collection: Amazing Fantasy No. 15 CGC 1.0 (R),"$17,500","Sold on 24 May, 2022"
Add to cart,artwork,STAR WARS: THE COMPLETE SAGA (1976-0),Doug Alexander Gregory Hand-Drawn Art - Iconic Soldier,$275,
Add to cart,artwork,TROY (2004),Mariano Diaz Hand-drawn Menelaus (Brendan Gleeson) Court Robe No.28,£345,
Add to cart,artwork,BATMAN FOREVER (1995),Signed Hand Drawn Hippodrome Concept Art,$395,
Add to cart,artwork,ELF (2003),Production-Used Storyboard - Pan Along Rangers and Horses,£295,
Add to cart,artwork,TROY (2004),Mariano Diaz Hand-drawn Andromache (Saffron Burrows) Costume Design No.45,£295,
Add to cart,artwork,CONAN THE BARBARIAN (1982),"Cimmerian Villager ""Janus"" Concept Art",$495,
Add to cart,artwork,ELF (2003),Production-Used Storyboard - Close-Up on Ranger and Horse,£295,
Add to cart,artwork,STAR TREK: THE ORIGINAL SERIES (1966-1969),Hand-Drawn Art Page - ST 18 Title Splash,$325,
Add to cart,artwork,FAT ALBERT AND THE COSBY KIDS (1972-1985),"Framed Panoramic Production Animation Cel Featuring Fat Albert, Rudy Davis, and Mudfoot Brown with Hand-Painted Background",$345,
Add to cart,artwork,STARSHIP TROOPERS (1997),Extensive Set of 100+ Page Hand-Drawn Storyboards for Brain Bug Rescue Sequence by John Bell,"$5,235",
Add to cart,artwork,FIRST KNIGHT (1995),Storyboards,£295,
Add to cart,artwork,BATMAN FOREVER (1995),Thirteen Large Printed Set Designs,£695,
Add to cart,artwork,TROY (2004),Mariano Diaz Hand-drawn Eudorus (Vincent Regan) Helmet Design,£295,
Add to cart,artwork,DREAMS (1990),Five Matted Concept Art Pieces,"$1,495",
Add to cart,artwork,HOOK (1991),Set of Six Printed John Bell Costume Concept Illustrations,$795,
Add to cart,artwork,DIE HARD 2 (1990),Set of Hand-Drawn and Printed Washington Dulles Airport Exterior Concept Designs,$395,
Add to cart,artwork,TROY (2004),Mariano Diaz Hand-drawn Trojan Warrior Design Concept No. 54,£245,
Add to cart,artwork,SUPERMAN (1978),Superman Flying Design Sketches,£945,
Add to cart,artwork,CONAN THE BARBARIAN (1982),Ron Cobb Hand-Drawn Thulsa Doom Standard Design,£495,
Add to cart,artwork,STAR WARS: ATTACK OF THE CLONES (2002),Original Hand-Drawn Production Storyboard - Alien Jedi Manuever,£595,
Add to cart,artwork,CONGO (1995),Storyboard Copies,$895,
Add to cart,artwork,ELF (2003),Production-Used Storyboard - Who Said Anything About Money,£295,
Add to cart,artwork,"LAST STARFIGHTER, THE (1984)",Hand-Drawn Ron Cobb Storyboard - View Above Armory,$395,
Add to cart,artwork,FURY (2014),Storyboard Binder,£395,
Sold Archive,artwork,BOOGIE NIGHTS (1997),Entertainment Memorabilia Live Auction - London - 2022 Lot # 84 - Hand-painted Portrait of Dirk Diggler (Mark Wahlberg),"£15,000","Sold on 27 Oct, 2022"
Add to cart,artwork,IRON MAN (1994-1996),Nick Fury Painted Animation Cel - Day,$295,
Sold Archive,artwork,CREEPSHOW 2 (1987),"Entertainment Memorabilia Live Auction - London - 2022 Lot # 820 - Set of Four Hand-Drawn Ron Frenz ""Old Chief Wood'nhead"" Comic Artworks","£21,250","Sold on 4 Oct, 2022"
Add to cart,artwork,INDIANA JONES AND THE TEMPLE OF DOOM (1984),One-Sheet Poster,$295,
Add to cart,artwork,STAR TREK: THE ORIGINAL SERIES (1966-1969),"Hand-Drawn Art Pages - Jan 1988, Issue 22, 4 Pages",$795,
Add to cart,artwork,STAR WARS: THE MOS EISLEY CANTINA POP-UP BOOK (1995),Hand-Drawn Ralph McQuarrie Artwork: Garindan Drawing,"$2,995",
Add to cart,artwork,STAR WARS: A NEW HOPE (1977),Original 1975 Ivor Beddoes-illustrated Printed Storyboard - C-3PO and R2D2,£495,
Add to cart,artwork,CARAVAN OF COURAGE: AN EWOK ADVENTURE (1984),Original Hand-Drawn Production Storyboard Pages,$595,
Add to cart,artwork,FACE/OFF (1997),Production Designs and Artwork Book,£235,
Add to cart,artwork,MEN IN BLACK (1997),Hand-Drawn John Bell Agent K Concept Art,$795,
Sold Archive,artwork,LABYRINTH (1986),Entertainment Memorabilia Live Auction: London 2023 Lot #1350 - Hand-drawn Martin Asbury Storyboards for the Escher Staircase Sequence,"£16,250","Sold on 12 Oct, 2023"
Add to cart,artwork,TEENAGE MUTANT NINJA TURTLES III (1993),Pair of Hand-drawn Morgan Weistling Poster Concept Sketches,£395,
Add to cart,artwork,STAR WARS: A NEW HOPE (1977),John Mollo Post Production Luke Skywalker Tracing Paper Design,£725,
Add to cart,artwork,"CHRONICLES OF NARNIA, THE: PRINCE CASPIAN (2008)",Hand-Drawn Storyboards - Aslan and Lucy,$725,
Add to cart,artwork,ALIENS (1986),Medical Bay Internal 'Operating Theatre' Original Hand Drawn Production Design Artwork,£595,
Add to cart,artwork,CONAN THE BARBARIAN (1982),Valthemos Concept Sketch on Art Board,$695,
Add to cart,artwork,AVENGERS: AGE OF ULTRON (2015),Blueprint and Trailer Signs,£395,
Add to cart,artwork,TROY (2004),Mariano Diaz Hand-drawn Achilles (Brad Pitt) Alternate Armour Design No.66,£745,
Add to cart,artwork,STAR WARS: RETURN OF THE JEDI (1983),Howard Kazanjian-Signed Production Storyboard - Close-Up of Luke's Directional Vanes Hitting Biker's Vanes (67-69),$495,
Add to cart,artwork,ELF (2003),Production-Used Storyboard - Wide Shot of Rangers,£295,
Add to cart,artwork,FLASH GORDON (1980),Original Production Storyboard - Rocket,£395,
Add to cart,artwork,ERASER (1996),Hand-Drawn Railgun Concept Sketches,$495,
Sold Archive,artwork,CREEPSHOW 2 (1987),"Entertainment Memorabilia Live Auction - London - 2022 Lot # 822 - Set of Four Hand-Drawn Ron Frenz ""The Hitch-hiker"" Comic Artworks","£25,000","Sold on 4 Oct, 2022"
Sold Archive,artwork,BLADE RUNNER (1982),Entertainment Memorabilia Live Auction 2018 Matthew Yuricich Matte Painting - Bradbury Building Exterior,"£27,675","Sold on 31 Aug, 2018"
Add to cart,artwork,IRON MAN (1994-1996),Tony Stark Painted Animation Cel - Day,$295,
Add to cart,artwork,FLASH GORDON (1980),Original Production Storyboard - Hawkmen Diving,£395,
Sold Archive,artwork,BRUCE LEE,Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 81 - Bruce Lee's Hand-Drawn and Signed Flying Kung Fu Warriors Illustration,"$34,375","Sold on 24 May, 2022"
Add to cart,artwork,TROY (2004),Hand-Drawn Mariano Diaz Ajax (Tyler Mane) Costume Sketch,$795,
Add to cart,artwork,HELLBOY: SWORD OF STORMS (2006),Hand-Drawn Model Sheet - Hellboy Running,$295,
Add to cart,artwork,NAKED LUNCH (1991),Mugwump Chemist Artwork,$495,
Add to cart,artwork,JUDGE DREDD (1995),Hand-Illustrated and Printed Prison Guard Concepts,$595,
Add to cart,artwork,ELF (2003),Production-Used Storyboard - Rangers Thunder Through the Forest,£295,
Add to cart,artwork,TROY (2004),Mariano Diaz Hand-drawn Thetis (Julie Christie) Costume Sketch No. 42,£295,
Add to cart,artwork,LUCASFILM,Architectural Rendering for Skywalker Ranch Addition,$395,
Add to cart,artwork,TROY (2004),Mariano Diaz Hand-drawn Helen Of Troy (Diane Kruger) King Menelaus's Queen at Court No.52,£495,
Add to cart,artwork,FOUNTAINS OF PARADISE,Book Cover Painting,"$1,995",
Add to cart,artwork,STAR WARS: RETURN OF THE JEDI (1983),Howard Kazanjian-Signed Production Storyboard - POV Leia Quickly Steering Bike Under Log (67-13),$695,
Add to cart,artwork,ALIENS (1986),Narcissus Internal Detail 'Detail 4 Airlock Door' Original Hand Drawn Production Design Artwork,£895,
Add to cart,artwork,TUCKER: THE MAN AND HIS DREAM (1988),"Set of Four Hand-Drawn John Bell ""Tucker Sedan"" Illustrations with Printed Mural Dyeline",$795,
Add to cart,artwork,FORREST GUMP (1994),Lieutenant Dan's (Gary Sinese) Leg Dressing Sketch,$695,
Sold Archive,artwork,STAR WARS: THE EMPIRE STRIKES BACK (1980),Entertainment Memorabilia Live Auction - Los Angeles - 2021 Yoda Drawing For Radio Drama Poster Illustration by Ralph McQuarrie,"$28,125","Sold on 2 Jun, 2021"
Add to cart,artwork,SUPERMAN (1978),Hand-Drawn Collage and Painted Control Panel Concept Designs,£995,
Add to cart,artwork,"LOST BOYS, THE (1987)",Hand-Drawn Sketches,$495,
Add to cart,artwork,STAR TREK III: THE SEARCH FOR SPOCK (1984),Hand-Drawn Storyboard - Transporter Room,$445,
Sold Archive,artwork,JAMES BOND: DIAMONDS ARE FOREVER (1971),Entertainment Memorabilia Live Auction - London - 2022 Lot # 210 - Original Ken Adam Pre-credit Sequence Production Design Autographed by Adam,"£37,500","Sold on 19 Oct, 2022"
Add to cart,artwork,CLOSE ENCOUNTERS OF THE THIRD KIND (1977),Set of Hand-Drawn Jillian & Barry's Home Storyboards by George Jenson,"$1,725",
Add to cart,artwork,STAR TREK III: THE SEARCH FOR SPOCK (1984),Set of Five Hand-Drawn Production Art and Photos,$495,
Add to cart,artwork,SPACE RACE (1991),Set of Four Printed John Bell Concept Artworks with Hand-Painted Additions,$295,
Add to cart,artwork,POLTERGEIST II: THE OTHER SIDE (1986),Original Hand-painted Concept Artwork - Storm Scene,£995,
Add to cart,artwork,CONAN THE BARBARIAN (1982),Ron Cobb Hand-Drawn Cult of Set Emblem Design,£395,
Add to cart,artwork,STAR WARS: THE EMPIRE STRIKES BACK (1980),Jon Berg-Signed Production Storyboard - Han Walks Away from Tauntaun,$325,
Add to cart,artwork,STAR WARS: A NEW HOPE (1977),Original John Dykstra-autographed Storyboard,£395,
Add to cart,artwork,FLASH GORDON (1980),Original Production Storyboard - Hawkmen Attack (Another Angle),£395,
Add to cart,artwork,STAR TREK III: THE SEARCH FOR SPOCK (1984),Hand-Drawn Storyboard - Enterprise and Genesis Planet,$445,
Add to cart,artwork,TROY (2004),Mariano Diaz Hand-drawn King Priam (Peter O'Toole) Court Robe Illustration,£495,
Add to cart,artwork,RETURN TO OZ (1985),"Hand-drawn Norman Reynolds ""The Gump"" Concept Sketch",$745,
Add to cart,artwork,ALIENS (1986),"Operations Room 'Ceiling Layout, Sprinklers & Breakaway Areas' Original Hand Drawn Production Design Artwork",£895,
Add to cart,artwork,VARIOUS PRODUCTIONS,Framed Hand-Drawn Benton Jew Comic Art-Style Illustration,$395,
Add to cart,artwork,WILLY WONKA AND THE CHOCOLATE FACTORY (1971),Set of Production Designs and Concept Copies,"£1,295",
Add to cart,artwork,STAR WARS: RETURN OF THE JEDI (1983),Howard Kazanjian-Signed Production Storyboard - Luke Clears Top of Fallen Log (67-68A),$495,
Add to cart,artwork,V FOR VENDETTA (2005),Production-made Laser Prints of Concept Artwork,£295,
Add to cart,artwork,ALIENS (1986),Sulaco Shower Detail & Living Quarters Original Hand Drawn Production Design Artwork,£495,
Add to cart,artwork,STAR TREK IV: THE VOYAGE HOME (1986),Hand-Drawn Nilo Rodis-Jamero Storyboards - Bird of Prey and the Golden Gate Bridge,$995,
Add to cart,artwork,"ABYSS, THE (1989)",Storyboard Binder and Production Ephemera,$795,
Add to cart,artwork,TROY (2004),Hand-Drawn Mariano Diaz Paris (Orlando Bloom) Armor Sketch,£695,
Add to cart,artwork,PRINCESS OF MARS (2009),Hand-Drawn Signed Production Design Sketches,$745,
Add to cart,artwork,BLADE (1998),Blade (Wesley Snipes) Tattoo Designs and Continuity Photos,£745,
Sold Archive,artwork,"AMAZING SPIDER-MAN, THE (1963-2018)",Entertainment Memorabilia Live Auction 2018 Steve Ditko Hand-Drawn Page 15 2/3 Splash Artwork,"£116,850","Sold on 31 Aug, 2018"
Add to cart,artwork,JAMES BOND: THE WORLD IS NOT ENOUGH (1999),Cigar Girl's Gun Concept Art,£495,
Add to cart,artwork,ALIENS (1986),Operations Room 'Floor Panel Layout' Original Hand Drawn Production Design Artwork,£995,
Add to cart,artwork,DIE ANOTHER DAY (2002),Camouflage Surfer Hood and Artwork,$795,
Add to cart,artwork,"LAST STARFIGHTER, THE (1984)",Hand-Drawn Ron Cobb Storyboard - Aliens Outside of Gabling Den,$495,
Sold Archive,artwork,STAR WARS: RETURN OF THE JEDI (1983),"Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 412 - Hand-Drawn Ralph McQuarrie ""Luke vs. Vader"" Concept Sketch","$43,750","Sold on 24 May, 2022"
Add to cart,artwork,STAR TREK III: THE SEARCH FOR SPOCK (1984),Hand-Drawn Storyboard - Enterprise in Orbit,$445,
Add to cart,artwork,BRAVEHEART (1995),Three Charles Knode Costume Sketches,"£1,495",
Add to cart,artwork,"LAST STARFIGHTER, THE (1984)",Hand-Drawn Storyboard - Kamikaze Craft Regroups and Charges,$295,
Add to cart,artwork,STAR WARS: RETURN OF THE JEDI (1983),Howard Kazanjian-Signed Production Storyboard - Biker and Luke Lean Toward Each Other as Bikes Bang (67-70),$495,
Add to cart,artwork,"LAST STARFIGHTER, THE (1984)",Hand-Drawn Ron Cobb Storyboard - Adronicus Continues to Rise,$295,
Add to cart,artwork,FRIDAY THE 13TH (2009),Hand-drawn Doug Brode Storyboard – Whitney Distracts Jason,£695,
Add to cart,artwork,TROY (2004),Hand-drawn Mariano Diaz Achilles (Brad Pitt) Helmet Design Sketch No.36,£495,
Add to cart,artwork,ELLA ENCHANTED (2004),'Galleria' Matte Painting,"£2,189",
Add to cart,artwork,"CHRONICLES OF NARNIA, THE: THE LION, THE WITCH AND THE WARDROBE (2005)",Hand-Drawn Storyboard Set - Pevensie Children Playing,$575,
Sold Archive,artwork,STAR WARS: A NEW HOPE (1977),Entertainment Memorabilia Live Auction - London - 2022 Lot # 376 - Hand-drawn Ralph McQuarrie C-3PO Concept Sketch,"£16,250","Sold on 4 Oct, 2022"
Add to cart,artwork,FRIDAY THE 13TH (2009),Hand-drawn Doug Brode Storyboard – Jason Puts On The Mask,£695,
Add to cart,artwork,STAR TREK: THE NEXT GENERATION (1987-1994),Hand-Painted Rick Sternbach Engineering Room Concept Illustration,"$1,395",
Add to cart,artwork,POLTERGEIST II: THE OTHER SIDE (1986),Original Hand-painted Concept Artwork - Swarm,£995,
Add to cart,artwork,STAR WARS: ATTACK OF THE CLONES (2002),Original Hand-Drawn Production Storyboard - Gallipoli Skirmish,£595,
Add to cart,artwork,STAR WARS: ORIGINAL TRILOGY (1977-1983),John Mollo-Autographed Star Wars Costumes: The Original Trilogy Book With Costume Design Sketch - Imperial Guard,£595,
