button,category,movie_name,card_title,price,sold_date
Sold Archive,costumes,ALIENS (1986),Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 12 - Pvt. Frost's (Ricco Ross) Photo-Matched U.S. Colonial Marines Armor Costume and Corporal Dietrich's (Cynthia Dale Scott) USCM Ab Armor,"$87,500","Sold on 24 May, 2022"
Add to cart,costumes,KINGDOM OF HEAVEN (2005),Saladin Infantry Helmet,£275,
Add to cart,costumes,UNWELCOME (2022),Goblin Head,£445,
Add to cart,costumes,DRIVE ANGRY (2011),Milton's (Nicolas Cage) Stunt Jacket and Jeans,£395,
Add to cart,costumes,INTERVIEW WITH THE VAMPIRE (1994),Santiago's (Stephen Rea) Contact Lenses,$695,
Add to cart,costumes,"UNBORN, THE (2009)",Mark Hardigan (Cam Gigandet) Costume,£395,
Add to cart,costumes,BATMAN FOREVER (1995),Silver Skull Patch,£395,
Add to cart,costumes,MISSION: IMPOSSIBLE (1996),Claire Phelps' (Emmanuelle Béart) Firefighter Uniform,£895,
Sold Archive,costumes,HALLOWEEN: RESURRECTION (2002),Entertainment Memorabilia Live Auction - London - 2021 Michael Myers' (Brad Loree) Mask,"£62,500","Sold on 19 Oct, 2021"
Add to cart,costumes,SCARY MOVIE (2000),Dalai Lama Costume,$245,
Add to cart,costumes,FACE/OFF (1997),Prison Officer's Jumpsuit,£895,
Add to cart,costumes,PRIMARY COLORS (1998),Libby Holden's (Kathy Bates) Costume,£395,
Add to cart,costumes,"WOMAN IN BLACK 2: ANGEL OF DEATH, THE (2015)",Eve's (Phoebe Fox) Hero Necklace and Watch,£695,
Sold Archive,costumes,SCREAM 2 (1997),Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #338 - Wes Craven and Chris Durand-Autographed Ghostface Robe,"$75,000","Sold on 30 May, 2023"
Add to cart,costumes,ZERO DARK THIRTY (2012),Maya (Jessica Chastain) Undercover Poland Outfit,$895,
Add to cart,costumes,DARK IS RISING (2007),Miss Greythorn (Francis Conroy) Costume,£245,
Add to cart,costumes,X2: X-MEN UNITED (2003),Soldier Camos,£145,
Add to cart,costumes,REIGN OF FIRE (2002),"Jefferson's (David Garrick) Archangel Skydiving Costume, Helmet and Bolas Gun","$1,795",
Add to cart,costumes,"FOUR FEATHERS, THE (2002)",Ethne Eustace's (Kate Hudson) Shawl and Skirt,£275,
Add to cart,costumes,STAR TREK INTO DARKNESS (2013),Sexy Twin Ear Appliances,$295,
Add to cart,costumes,GRIMM (2011-2017),Nick Burkhardt's (David Giuntoli) Shirt,$245,
Add to cart,costumes,EARTH: FINAL CONFLICT (1997-2002),Taelon Bridge Costume,£135,
Add to cart,costumes,RECLAIM (2014),Benjamin's (John Cusack) Muddy Outfit,"$1,245",
Add to cart,costumes,ASSASSIN'S CREED (2016),Moussa's (Michael Kenneth Williams) Belt,£145,
Add to cart,costumes,"GRAND BUDAPEST HOTEL, THE (2014)",Militia Officers Uniform,£995,
Add to cart,costumes,LITTLE RED RIDING HOOD (1995),Deer Head,£395,
Add to cart,costumes,SCARY MOVIE 5 (2013),Screaming Mama (Scot Nery) Mask,$495,
Sold Archive,costumes,STAR WARS: THE EMPIRE STRIKES BACK (1980),Entertainment Memorabilia Live Auction 2015 Stormtrooper Helmet,"£76,700","Sold on 18 Sep, 2015"
Sold Archive,costumes,CAPTAIN AMERICA: THE FIRST AVENGER (2011),Entertainment Memorabilia Live Auction 2018 Captain America's (Chris Evans) Distressed Army Rescue Costume,"£49,200","Sold on 31 Aug, 2018"
Add to cart,costumes,CHICAGO CODE (2011),Caleb Evers (Matt Lauria) Costume,£145,
Add to cart,costumes,"PACIFIC, THE (2010)",Sidney Phillips's (Ashton Holmes) USMC Ring,£245,
Add to cart,costumes,BAD TEACHER (2011),Elizabeth Halsey's (Cameron Diaz) Outfit,$745,
Add to cart,costumes,MARVEL'S DAREDEVIL (2015-2018),Pair of Matt Murdock's Suits with Shirts and Ties,$595,
Reserved,costumes,UNWELCOME (2022),Goblin Head,,
Add to cart,costumes,"SARAH JANE ADVENTURES, THE (2007-2020)",Bubble Shock Factory Uniform,£195,
Add to cart,costumes,JACK THE GIANT SLAYER (2013),Stunt Rig with Leather Armour,£195,
Add to cart,costumes,HELLBOY II: THE GOLDEN ARMY (2008),King Balor’s (Roy Dotrice) Antler Headpiece,"£2,995",
Add to cart,costumes,BETTER CALL SAUL (2015-2022),Madrigal Intermodal Warehouse Hardhat and Safety Vest,$695,
Add to cart,costumes,PREDATORS (2010),Stans' (Walton Goggins) Prison Jumpsuit,£995,
Add to cart,costumes,ALEXANDER (2004),Scaled Persian Helmet,£295,
Add to cart,costumes,JACK AND THE BEANSTALK (2009),The Giant's (James Earl Jones) Hands,$345,
Sold Archive,costumes,WARCRAFT (2016),Warcraft Online Auction Lot # 566 - Warcraft Auction - King Llane's (Dominic Cooper) Battle Armor with Shield,"$73,800","Sold on 14 May, 2018"
Add to cart,costumes,EUROPA REPORT (2013),Katya (Karolina Wydra) Crew Lounge Costume,$175,
Add to cart,costumes,"GOLDEN COMPASS, THE (2007)",Tartar Soldiers Costume,£495,
Add to cart,costumes,HOLLOW MAN (2000),Sebastian Caine's (Kevin Bacon) Face Mask,£595,
Sold Archive,costumes,"FIFTH ELEMENT, THE (1997)",Entertainment Memorabilia Live Auction - London - 2021 Leeloo's (Milla Jovovich) Costume Display,"£56,250","Sold on 8 Nov, 2021"
Add to cart,costumes,"CHRONICLES OF RIDDICK, THE (2004)",Kyra Stunt Top & Trousers,£495,
Add to cart,costumes,JACK RYAN: SHADOW RECRUIT (2014),Jack Ryan's New York Streets Costume,$595,
Add to cart,costumes,DUNE (2000),Atreides Officer Costume,£395,
Add to cart,costumes,G.I. JOE: THE RISE OF COBRA (2009),Sand Camouflage Uniform,£295,
Add to cart,costumes,WING COMMANDER (1999),Engineer's Vest and Jumper,£195,
Sold Archive,costumes,ELF (2003),Entertainment Memorabilia Live Auction - London - 2021 Buddy's (Will Ferrell) Hero Elf Costume,"£218,750","Sold on 21 Oct, 2021"
Add to cart,costumes,KNIVES OUT (2019),Benoit Blanc (Daniel Craig) Costume,£695,
Add to cart,costumes,JACK OF ALL TRADES (2000),Emilia Rothschild's (Angela Dotchin) Photo Double Football Costume,$495,
Add to cart,costumes,"EXPENDABLES 2, THE (2012)",Toll Road's (Randy Couture) Tactical Vest with Bullet Hit,$995,
Add to cart,costumes,"HITCHHIKER'S GUIDE TO THE GALAXY, THE (2005)",Metallic Priest Tunic,$345,
Sold Archive,costumes,MARVEL'S DAREDEVIL (2015-2018),"MARVEL TELEVISION LIVE AUCTION - Marvel's Daredevil, Marvel's Luke Cage, Marvel's Iron Fist Matt Murdock's First Iteration Daredevil Costume","$68,750","Sold on 12 Aug, 2019"
Add to cart,costumes,EUROPA REPORT (2013),Katya (Karolina Wydra) Silver Stud Earrings,$195,
Add to cart,costumes,"EXPENDABLES 2, THE (2012)",Hale Caesar's (Terry Crews) Tactical Vest and Holster,"$1,245",
Sold Archive,costumes,PIRATES OF THE CARIBBEAN: AT WORLD'S END (2007),Jack Sparrow's (Johnny Depp) Complete Pirate Costume Display,,
Add to cart,costumes,HOLLOW MAN (2000),Sebastian Caine's (Kevin Bacon) Melting Facial Appliance,$895,
Sold Archive,costumes,SUPERMAN FRANCHISE (1978-1987),Entertainment Memorabilia Live Auction - London - 2022 Lot # 406 - Superman's (Christopher Reeve) Complete Costume,"£312,500","Sold on 4 Oct, 2022"
Add to cart,costumes,BETTER CALL SAUL (2015-2022),"Madrigal Intermodal Warehouse Hardhat, Mug, Safety Vest, and Red Water Bottle",$845,
Reserved,costumes,GEMINI MAN (2019),Junior's Hat and Additional Accessories,,
Add to cart,costumes,PRIEST (2011),Hick's (Cam Gigandet) Bloodied Costume,"$1,775",
Add to cart,costumes,ULTRAVIOLET (2006),Violet’s Blue Stunt Waistcoat,£295,
Add to cart,costumes,BATMAN V SUPERMAN: DAWN OF JUSTICE (2016),Gotham City University Jumper,£295,
Add to cart,costumes,BROKEN DIAMONDS (2021),Scott's (Ben Platt) Finale Shirts,$195,
Add to cart,costumes,DARK IS RISING (2007),Dawson (James Cosmo) Costume,£245,
Add to cart,costumes,DIE ANOTHER DAY (2002),Vic Armstrong's Stunts Incorporated Crew Jacket,£495,
Add to cart,costumes,ZERO DARK THIRTY (2012),George's (Mark Strong) Grey Suit,$495,
Add to cart,costumes,INSPECTOR GADGET (1999),Prototype Inspector Gadget Stetson Fedora,$595,
Add to cart,costumes,SAW III (2006),Dr. Lawrence Gordon's Button-up Shirt,$495,
Add to cart,costumes,"MUMMY, THE (2017)",Underwater Mummy Bust,"£1,495",
Add to cart,costumes,"LAST EMPEROR, THE (1987)",Chen Pao Chen's (Victor Wong) Blue Quilted Surcoat,£495,
Add to cart,costumes,ZERO DARK THIRTY (2012),Jessica's (Jennifer Ehle) Blue Dress,$425,
Add to cart,costumes,STAR TREK INTO DARKNESS (2013),Cask Alien Mask Applaince,"$1,395",
Sold Archive,costumes,EXCALIBUR (1981),Entertainment Memorabilia Live Auction 2017 Merlin's (Nicol Williamson) Robe and Helmet,"£91,500","Sold on 10 Aug, 2017"
Add to cart,costumes,27 DRESSES (2008),Geri Halliwell-donated Dress,£995,
Add to cart,costumes,"FOUR FEATHERS, THE (2002)",Ethne Eustace's (Kate Hudson) Blue Jacket and Striped Skirt,£275,
Add to cart,costumes,MOCKING THE COSMOS (1992),Alien Cap and Hand Set,$295,
Add to cart,costumes,WHISKEY TANGO FOXTROT (2016),Kim Baker's Teal Jacket,$295,
Add to cart,costumes,JUDGE DREDD (1995),Costume Design Artwork Set,"£1,495",
Add to cart,costumes,54 (1998),Steve Rubell's (Mike Myers) Sideburn Appliances,$195,
Sold Archive,costumes,"AMERICAN WEREWOLF IN LONDON, AN (1981)",Entertainment Memorabilia Live Auction - London - 2021 Rick Baker-created Screen-matched Mutant Nazi Warmonger Mask and Helmet,"£75,000","Sold on 8 Nov, 2021"
Add to cart,costumes,UNKNOWN PRODUCTION,Planet Hollywood Myrtle Beach Jacket,£129,
Add to cart,costumes,HAUNT (2019),Emily Asher's (Ione Skye) Moving Costume,$345,
Add to cart,costumes,HUBIE HALLOWEEN (2020),Adult's Shrunken Head Costume,$995,
Add to cart,costumes,ELLA ENCHANTED (2004),Elf Costume,£215,
Add to cart,costumes,VARIOUS PRODUCTIONS,Orinoco's Scarf,£295,
Add to cart,costumes,SCOUTS GUIDE TO THE ZOMBIE APOCALYPSE (2015),Scout Leader Rogers' Torn Uniform Shirt,$445,
Add to cart,costumes,BROKEN DIAMONDS (2021),Cindy's (Lola Kirke) After-Party Pajamas,$425,
Add to cart,costumes,"CHRONICLES OF RIDDICK, THE (2004)",Merc’s (Ty Olsson) Costume,£595,
Sold Archive,costumes,"MATRIX RELOADED, THE (2003)",Entertainment Memorabilia Live Auction - London - 2020 Neo's (Keanu Reeves) Complete Costume,"£62,500","Sold on 23 Nov, 2020"
Add to cart,costumes,T2 TRAINSPOTTING (2017),Spud's (Ewen Bremner) Hawaiian Shirt,£395,
Add to cart,costumes,AVENUE Q,Princeton Wedding Nightmare Suit Puppet,£495,
Add to cart,costumes,UNKNOWN PRODUCTION,Roman Infantry Armour Pieces,£195,
Add to cart,costumes,SLAUGHTERHOUSE RULEZ (2018),Butler's (Alan Drake) Terrafrack Costume,£195,
Add to cart,costumes,MIGHTY JOE YOUNG (1998),Large 'Big Joe' Head Skin,$745,
Add to cart,costumes,BROKEN DIAMONDS (2021),Scott's (Ben Platt) Button-Up Shirt and Distressed Jacket,$245,
Add to cart,costumes,PRINCE OF PERSIA: THE SANDS OF TIME (2010),Persian Soldier Costume,£495,
Add to cart,costumes,BROKEN DIAMONDS (2021),Cookie's (Yvette Nicole Brown) Costume,$195,
Add to cart,costumes,"UNBORN, THE (2009)",Mark Hardigan (Cam Gigandet) Club Costume,£395,
Add to cart,costumes,ALLY MCBEAL (1997),Renee Raddick's (Lisa Nicole Carson) Suit,£215,
Add to cart,costumes,13 (2010),Ronald Bagges (Ray Winstone) Costume,$295,
Add to cart,costumes,BROKEN DIAMONDS (2021),Scott's (Ben Platt) Therapy Office Costume,$245,
Sold Archive,costumes,TOP GUN (1986),"Entertainment Memorabilia Live Auction - London - 2020 Pete ""Maverick"" Mitchell's (Tom Cruise) Bomber Jacket","£50,000","Sold on 23 Nov, 2020"
Add to cart,costumes,"FIVE-YEAR ENGAGEMENT, THE (2012)",Professor Winton Childs' (Rhys Ifans) Glasses,$195,
Add to cart,costumes,DEAL OF THE CENTURY (1983),Ray's (Gregory Hines) Flight Helmet,"$1,745",
Add to cart,costumes,EUROPA REPORT (2013),Rosa (Anamaria Marinca) Red Crew Jacket 003,$245,
Add to cart,costumes,"CHRONICLES OF RIDDICK, THE (2004)",Slam Guard “Grigorev” (Raoul Ganeev) Costume,£495,
Add to cart,costumes,"TRIPODS, THE (1984-1985)",Mine Guard Uniform,£295,
Add to cart,costumes,FLIGHT (2012),Whip Whitaker's Crash Site Costume,$475,
Add to cart,costumes,SUPERMAN III (1983),Hand-drawn Opening Sequence Storyboard Binder,"$4,445",
Add to cart,costumes,ULTRAVIOLET (2006),Violet's Stunt Jacket,£495,
Add to cart,costumes,SUPERNOVA (2000),Uniform Gillet,£175,
Add to cart,costumes,BAND OF BROTHERS (2001),Peas Pattern Poncho and Cap,£295,
Add to cart,costumes,10 CLOVERFIELD LANE (2016),Michelle's Flower Print Top,$495,
Add to cart,costumes,INDIANA JONES AND THE TEMPLE OF DOOM (1984),Palace Servant Costume,"£1,995",
Sold Archive,costumes,TRON (1982),Entertainment Memorabilia Live Auction 2017 Sark's (David Warner) Grid Costume,"£85,400","Sold on 18 Aug, 2017"
Add to cart,costumes,JACK RYAN: SHADOW RECRUIT (2014),Jack Ryan's Moscow Restaurant Costume,$625,
Add to cart,costumes,"UNBORN, THE (2009)",Romy's (Meagan Good) Club Costume,£295,
Add to cart,costumes,FRANKLYN (2008),Meanwhile City Cleric 'LAH 1W7' Costume,£895,
Add to cart,costumes,"GOLDEN COMPASS, THE (2007)",Jordan College Professor Robes,£195,
Add to cart,costumes,JOHNNY ENGLISH (2003),Johnny's (Rowan Atkinson) Shirt,£295,
Add to cart,costumes,BASIC (2003),Master Sergeant Nathan West's (Samuel L. Jackson) Costume,£595,
Add to cart,costumes,ROSWELL (1999-2002),Traci's (Linda Pine) Wedding Dress,£495,
Add to cart,costumes,OBSESSED (2009),Lisa Sheridan's (Ali Larter) Overcoat,$445,
Add to cart,costumes,DUNE (2000),House Atreides Officer Uniform,$240,
Add to cart,costumes,STAR TREK: DEEP SPACE NINE (1993-1999),Male Promenade Alien Costume,£295,
Add to cart,costumes,SAW (2004),Paul Leahy's (Mike Butters) Bloody Boxers,$695,
Add to cart,costumes,REIGN OF FIRE (2002),Ajay's (Alexander Siddig) Shirt,£145,
Add to cart,costumes,27 DRESSES (2008),Naomi Campbell's Donated Gold Sequined Dress,£995,
Add to cart,costumes,TV COMMERCIAL,George the Bear Hofmeister Beer Advert Yellow Costume,£295,
Add to cart,costumes,ALL THE KING'S MEN (2006),Jack Burden's (Jude Law) Costume,£215,
Add to cart,costumes,SLAUGHTERHOUSE RULEZ (2018),Meredith's (Simon Pegg) Clean Pyjamas,£495,
Sold Archive,costumes,MARVEL'S DAREDEVIL (2015-2018),"MARVEL TELEVISION LIVE AUCTION - Marvel's Daredevil, Marvel's Luke Cage, Marvel's Iron Fist Matt Murdock's Red Daredevil Costume","$81,250","Sold on 12 Aug, 2019"
Add to cart,costumes,STAR TREK: VOYAGER (1995-2001),Female Qomar Dignitary (Karen Washington) Costume,£295,
Add to cart,costumes,LEGENDS OF THE FALL (1994),Tristan Ludlow's (Brad Pitt) World War I Costume,"$5,925",
Add to cart,costumes,A.I. ARTIFICIAL INTELLIGENCE (2001),Police Swat Team Cap,£395,
Add to cart,costumes,HAUNT (2019),Demon Creature's (Kasia Kowalczyk) Costume,$445,
Add to cart,costumes,ALI G INDAHOUSE (2002),'East Staines Massiv' Costume,£295,
Add to cart,costumes,GEMINI MAN (2019),Junior's Catacombs Fight Costume and Accessories,$695,
Add to cart,costumes,"LEAGUE OF GENTLEMEN, THE (1999-2017)",Gordon's (Mark Gatiss) Costume,£395,
Add to cart,costumes,SLAUGHTERHOUSE RULEZ (2018),Woody's (Nick Frost) Costume,£495,
Add to cart,costumes,GULLIVER'S TRAVELS (2010),Lemuel Gulliver's (Jack Black) Mailroom ID,£245,
Add to cart,costumes,STARGATE SG-1 (1997-2007),Jaffa Arm Armour,£295,
Add to cart,costumes,STAR TREK: ENTERPRISE (2001-2005),Novan Girl Costume,£215,
Add to cart,costumes,PRIVATES ON PARADE (1983),Major Giles Flack's (John Cleese) Jungle Fatigue Jacket,£495,
Add to cart,costumes,BRIDESHEAD REVISITED (2008),Lord Marchmain's (Michael Gambon) Suit,£295,
Add to cart,costumes,"BANK JOB, THE (2008)",Martine Love's (Saffron Burrows) Floral Shirt and Green Suit,£195,
Add to cart,costumes,LOVE ACTUALLY (2003),Pair of Bridesmaids Dresses,£595,
Add to cart,costumes,SPARTACUS (2010-2013),Lucretia's (Lucy Lawless) Dress,"£2,495",
Sold Archive,costumes,HARRY POTTER AND THE CHAMBER OF SECRETS (2002),Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #206 - Harry Potter's (Daniel Radcliffe) Distressed Costume with Glasses,"$100,000","Sold on 30 May, 2023"
Add to cart,costumes,"CHRONICLES OF NARNIA, THE: PRINCE CASPIAN (2008)",Satyr Mask - Grey Hair and Arched Horns,"$2,125",
Add to cart,costumes,PATTON (1970),George Patton (George C. Scott) Nose Appliance,$795,
Add to cart,costumes,BLADE: TRINITY (2004),Abigail Whistler's (Jessica Biel) Costume,"$4,445",
Add to cart,costumes,DIE ANOTHER DAY (2002),Glacier Unit Crew Fleece Jacket,£145,
Add to cart,costumes,MIGHTY MORPHIN' POWER RANGERS (1993-1995),Lanterra (Mike Reynolds) Monster Costume Display,"$2,795",
Add to cart,costumes,SWIMFAN (2002),Ben (Jesse Bradford) Hospital costume,£195,
Add to cart,costumes,SCOUTS GUIDE TO THE ZOMBIE APOCALYPSE (2015),Rogers' Distressed Scout Costume,$495,
Add to cart,costumes,ULTRAVIOLET (2006),White Guard Costume,£645,
Add to cart,costumes,ZERO DARK THIRTY (2012),Jessica's (Jennifer Ehle) Damaged Blue Dress,$495,
Add to cart,costumes,JACK RYAN: SHADOW RECRUIT (2014),Jack Ryan's White House Costume,$645,
Add to cart,costumes,WHISKEY TANGO FOXTROT (2016),Kim Baker's Long-Sleeve Blue Shirt,$295,
Add to cart,costumes,TV COMMERCIAL,George the Bear Hofmeister Beer Advert Jockey Costume,£295,
Add to cart,costumes,CHARLIE'S ANGELS: FULL THROTTLE (2003),Stunt Motor Cross Costume,£135,
Add to cart,costumes,"UNBORN, THE (2009)",Matty's (Atticus Shaffer) Blue Jacket,£295,
Add to cart,costumes,ALICE'S ADVENTURES IN WONDERLAND (1972),The March Hare's (Peter Sellers) Trousers,£495,
Add to cart,costumes,"UNBORN, THE (2009)",Casey Beldon (Odette Yustman) Grey Jacket Costume,£595,
Add to cart,costumes,MISSION TO MARS (2000),Set of Patches,£345,
Add to cart,costumes,"EXPENDABLES 2, THE (2012)","Billy ""The Kid"" Timmons (Liam Hemsworth) Tactical Vest",$825,
Add to cart,costumes,SCOUTS GUIDE TO THE ZOMBIE APOCALYPSE (2015),Carter's Distressed Tee and Scout Vest,$595,
Add to cart,costumes,NIGHTCRAWLER (2014),Joe Loder's (Bill Paxton) Bloody Costume,"$1,045",
Sold Archive,costumes,"LAST SAMURAI, THE (2003)",Entertainment Memorabilia Live Auction 2015 Katsumoto's (Ken Watanabe) Complete Samurai Costume,"£48,000","Sold on 15 Sep, 2015"
Add to cart,costumes,ALI (2001),Don King's (Mykelti Williamson) Faux Watch,$695,
Add to cart,costumes,FASTER (2010),Driver's (Dwayne Johnson) Hero Bloody Costume,"$1,245",
Add to cart,costumes,"JAMES BOND: LIVING DAYLIGHTS, THE (1987)",Russian Soldier's Camouflage Uniform,£495,
Add to cart,costumes,DUNE (2000),Atreides Soldier Uniform,£295,
Sold Archive,costumes,JAMES BOND: NO TIME TO DIE (2021),Entertainment Memorabilia Live Auction: London 2023 Lot #222 - James Bond's (Daniel Craig) Tuxedo,"£75,000","Sold on 20 Oct, 2023"
Add to cart,costumes,ZERO DARK THIRTY (2012),Maya's (Jessica Chastain) Black Suit with Jewelry and Accessories,"$1,245",
Sold Archive,costumes,BLADE (1998),Entertainment Memorabilia Live Auction - London - 2022 Lot # 78 - Blade's (Wesley Snipes) Screen-matched Costume and Hero Daywalker Sword Display,"£50,000","Sold on 19 Oct, 2022"
Add to cart,costumes,CENTURION (2010),Drusilla's (Rachel Stirling) Wine Soaked Dress,£295,
Add to cart,costumes,SLAUGHTERHOUSE RULEZ (2018),Woody's (Nick Frost) Final Costume,£495,
Add to cart,costumes,SLAUGHTERHOUSE RULEZ (2018),Terrafrack Boss' (Alex Macqueen) Costume,£195,
Add to cart,costumes,SPY KIDS: ALL THE TIME IN THE WORLD (2011),Cecil Wilson (Mason Cook) Stompers,"$1,295",
Add to cart,costumes,BATTLESTAR GALACTICA (1978),Ovion Mask and Costume Pieces,"£4,995",
Add to cart,costumes,JACK RYAN: SHADOW RECRUIT (2014),Jack Ryan's Movie Theater Costume,$595,
Add to cart,costumes,ROCK THE KASBAH (2015),Richie Lanz's (Bill Murray) Afghan Star Costume,$545,
Sold Archive,costumes,STAR TREK: THE ORIGINAL SERIES (1966-1969),Entertainment Memorabilia Live Auction - London - 2019 Spock's (Leonard Nimoy) Science Officer Costume,"£61,500","Sold on 13 Sep, 2019"
Add to cart,costumes,SLAUGHTERHOUSE RULEZ (2018),Meredith's (Simon Pegg) Shirt,£295,
Add to cart,costumes,"CHRONICLES OF RIDDICK, THE (2004)",Necromonger Helmet and Facemask,£495,
Add to cart,costumes,SLAUGHTERHOUSE RULEZ (2018),Willoughby's (Asa Butterfield) Spare Vest,£195,
Add to cart,costumes,"I, ROBOT (2004)",Robot Stand In Chest Lights,£145,
Sold Archive,costumes,"LOST BOYS, THE (1987)","Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 230 - Paul (Brooke McCarter), David (Kiefer Sutherland), Dwayne (Billy Wirth), and Marko's (Alex Winter) Vampire Jackets","$118,750","Sold on 24 May, 2022"
Add to cart,costumes,"LIFE OF DAVID GALE, THE (2003)",Bitsey Bloom's (Kate Winslet) Costume,£295,
Add to cart,costumes,DOOM (2005),Destroyer's (Deobia Oparei) Jumpsuit,£595,
Add to cart,costumes,SCARY MOVIE 5 (2013),Mama (Scot Nery) Mask,$495,
Add to cart,costumes,JACK RYAN: SHADOW RECRUIT (2014),Cathy's Hospital Rehab Shirt and Coat,$395,
Add to cart,costumes,"MATRIX REVOLUTIONS, THE (2003)",Patterned Zionite APU Pilot Tunic,$695,
Add to cart,costumes,ALIEN NATION (1989-1990),Tenctonese Newcomer Head Appliance,$395,
Add to cart,costumes,STAR TREK INTO DARKNESS (2013),Lady Ayt Appliance,"$1,095",
Add to cart,costumes,ZERO DARK THIRTY (2012),Maya (Jessica Chastain) Casual Outfit,$745,
Add to cart,costumes,MR. SATURDAY NIGHT (1992),Buddy Young Jr.'s (Billy Crystal) Tuxedo Shirt,$195,
Add to cart,costumes,ULTRAVIOLET (2006),Incomplete Pilot Gunner Costume,£695,
Add to cart,costumes,ENTRAPMENT (1999),Mac Stunt Double (Gabe Cronnelly) Diving Suit,£495,
Sold Archive,costumes,STAR WARS: THE EMPIRE STRIKES BACK (1980),Entertainment Memorabilia Live Auction - Los Angeles 2022 Lot # 397 - N.J. Farmer Darth Vader Touring Costume,"$100,000","Sold on 24 May, 2022"
Add to cart,costumes,BROKEN DIAMONDS (2021),Scott's (Ben Platt) Move-In Costume,$345,
Add to cart,costumes,FORREST GUMP (1994),Elderly Woman's (Ione M. Telech) Old Age Wig,$345,
Add to cart,costumes,DREDD (2012),Ma-Ma Clan Costume,£195,
Add to cart,costumes,FARGO (2014-PRESENT),"FBI Agent Budge's (Jordan Peele) Jacket, Shirt and Tie",£595,
Add to cart,costumes,SPACE ABOVE & BEYOND (1995-1996),Marine M590 Rifle,£995,
Add to cart,costumes,RED PLANET (2000),Pettengill (Simon Baker) and Chantilas (Terence Stamp) Mars 1 Coveralls,£995,
Add to cart,costumes,BROKEN DIAMONDS (2021),"Cindy's (Lola Kirke) Hoodie, Jeans, and Shoes",$295,
Add to cart,costumes,DUNE,Fremen Stillsuit with Cape and Crossbow,$695,
Add to cart,costumes,RICHARD III (1955),Duke of Buckingham's (Ralph Richardson) Costume,£695,
Add to cart,costumes,SAFE HOUSE (2012),Tobin Frost's (Denzel Washington) Dark Purple Shirt,$595,
Add to cart,costumes,"EXPENDABLES, THE (2010)",Black Tactical Vest,$495,
Add to cart,costumes,ROCK THE KASBAH (2015),Merci's (Kate Hudson) Afgan Star Costume,"$1,125",
Add to cart,costumes,AVENUE Q,Kate Monster Wedding Nightmare Suit Puppet,£495,
Add to cart,costumes,DRACULA (2013-2014),Set of Four Swinburne Club Drag Costume Bodices,£325,
Add to cart,costumes,"WOLFMAN, THE (2010)",Lawrence Talbot (Benicio Del Toro) Unfinished Stunt Werewolf Mask and Gloves,"$1,995",
Add to cart,costumes,LARGER THAN LIFE (1996),Tip Tucker's (Matthew McConaughey) Black Western-Style Shirt,$495,
Add to cart,costumes,CENTURION (2010),Drusilla (Rachel Stirling) Embroidered Dress,£595,
Add to cart,costumes,SERENITY (2005),Female Alliance Jumpsuit,£495,
Add to cart,costumes,DIE ANOTHER DAY (2002),Camouflage Surfer Hood and Artwork,$795,
Sold Archive,costumes,GLADIATOR (2000),Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #185 - General Maximus' (Russell Crowe) Screen-Matched Hero Dress Cuirass,"$125,000","Sold on 30 May, 2023"
Sold Archive,costumes,TITANIC (1997),Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #482 - Rose DeWitt Bukater's (Kate Winslet) Sinking Coat,"$137,500","Sold on 30 May, 2023"
Add to cart,costumes,EXTRAORDINARY MEASURES (2010),Dr. Stonehill's (Harrison Ford) Lab Coat,£460,
Add to cart,costumes,WHAT WOMEN WANT (2000),Nick Marshall’s (Mel Gibson) Raincoat,£695,
Add to cart,costumes,WOLVES (2014),Wolf Ears,$245,
Add to cart,costumes,STRATTON (2016),Full Black Soldier Uniform,£295,
Add to cart,costumes,PROMETHEUS (2012),Mercenary Costume,£995,
Add to cart,costumes,"PEOPLE NEXT DOOR, THE (1989-1989)",Mr. Id's (Michael Chieffo) Head Casting,$445,
Add to cart,costumes,"CHRONICLES OF RIDDICK, THE (2004)",Incomplete Necromonger Armour,£945,
Add to cart,costumes,POWERS (2015-2016),Sgt. Tiberio Martinez's (Raul Casso) One-Armed Costume Components,$995,
Add to cart,costumes,SLAUGHTERHOUSE RULEZ (2018),Audrey's (Margot Robbie) Scrubs,£745,
Add to cart,costumes,G.I. JOE: THE RISE OF COBRA (2009),Baroness' (Sienna Miller) Prototype Long Jacket,£295,
Add to cart,costumes,THIS IS 40 (2012),Jason's (Jason Segel) Watch and Catherine's (Melissa McCarthy) Ring,$395,
Add to cart,costumes,"GRAND BUDAPEST HOTEL, THE (2014)",First Lieutenant Cloak and Hat,£495,
Add to cart,costumes,"WAY BACK, THE (2010)",Valka's (Colin Farrell) Costume,£595,
Add to cart,costumes,STAR TREK INTO DARKNESS (2013),Lieutenant 0718's (Joseph Gatt) Cybernetic Implant Appliance,$595,
Sold Archive,costumes,GLADIATOR (2000),Entertainment Memorabilia Live Auction - London - 2019 Maximus' (Russell Crowe) Screen-matched General Armour,"£67,650","Sold on 10 Sep, 2019"
